"Time (s) Run #1","Angle, Ch P2 (rad) Run #1","Angular Velocity, Ch P2 (rad/s) Run #1","State Run #1"
16347.750,-4.117,2.210,
16347.800,-4.035,0.780,
16347.850,-4.034,-0.812,
16347.900,-4.117,-2.388,
16347.950,-4.279,-3.754,
16348.000,-4.507,-4.686,
16348.050,-4.771,-4.969,
16348.100,-5.031,-4.472,
16348.147,,,1.00
16348.150,-5.245,-3.210,
16348.200,-5.374,-1.351,
16348.245,,,0.00
16348.250,-5.391,0.827,
16348.300,-5.290,3.016,
16348.350,-5.080,4.922,
16348.400,-4.780,6.325,
16348.450,-4.425,7.100,
16348.500,-4.048,7.268,
16348.550,-3.682,6.964,
16348.600,-3.343,6.377,
16348.650,-3.041,5.676,
16348.700,-2.776,4.943,
16348.750,-2.546,4.215,
16348.800,-2.355,3.482,
16348.850,-2.198,2.728,
16348.900,-2.080,1.953,
16348.950,-2.003,1.183,
16349.000,-1.963,0.482,
16349.050,-1.959,-0.105,
16349.100,-1.979,-0.545,
16349.150,-2.018,-0.822,
16349.200,-2.067,-0.932,
16349.238,,,1.00
16349.250,-2.117,-0.874,
16349.300,-2.160,-0.649,
16349.335,,,0.00
16349.350,-2.188,-0.267,
16349.400,-2.191,0.262,
16349.450,-2.166,0.927,
16349.500,-2.103,1.707,
16349.550,-1.998,2.581,
16349.600,-1.847,3.529,
16349.650,-1.648,4.540,
16349.700,-1.395,5.587,
16349.750,-1.089,6.582,
16349.800,-0.730,7.346,
16349.850,-0.338,7.639,
16349.900,0.058,7.215,
16349.950,0.415,5.927,
16350.000,0.682,3.822,
16350.050,0.817,1.173,
16350.100,0.803,-1.607,
16350.150,0.646,-4.084,
16350.200,0.371,-5.911,
16350.250,0.024,-6.880,
16350.300,-0.349,-6.964,
16350.327,,,1.00
16350.350,-0.699,-6.320,
16350.400,-0.996,-5.189,
16350.423,,,0.00
16350.450,-1.225,-3.796,
16350.500,-1.379,-2.278,
16350.550,-1.455,-0.712,
16350.600,-1.450,0.853,
16350.650,-1.368,2.398,
16350.700,-1.210,3.896,
16350.750,-0.975,5.288,
16350.800,-0.674,6.440,
16350.850,-0.317,7.137,
16350.900,0.064,7.121,
16350.950,0.427,6.199,
16351.000,0.718,4.367,
16351.050,0.889,1.822,
16351.100,0.913,-1.063,
16351.150,0.779,-3.859,
16351.200,0.509,-6.163,
16351.250,0.135,-7.681,
16351.300,-0.292,-8.304,
16351.350,-0.724,-8.126,
16351.400,-1.123,-7.409,
16351.416,,,1.00
16351.450,-1.472,-6.435,
16351.500,-1.767,-5.430,
16351.513,,,0.00
16351.550,-2.011,-4.508,
16351.600,-2.213,-3.702,
16351.650,-2.378,-3.016,
16351.700,-2.510,-2.450,
16351.750,-2.619,-2.026,
16351.800,-2.708,-1.775,
16351.850,-2.788,-1.738,
16351.900,-2.873,-1.948,
16351.950,-2.975,-2.414,
16352.000,-3.105,-3.152,
16352.050,-3.280,-4.178,
16352.100,-3.514,-5.461,
16352.150,-3.820,-6.875,
16352.200,-4.203,-8.163,
16352.250,-4.653,-8.943,
16352.300,-5.130,-8.828,
16352.350,-5.576,-7.592,
16352.400,-5.928,-5.278,
16352.450,-6.132,-2.157,
16352.500,-6.158,1.388,
16352.507,,,1.00
16352.550,-5.994,4.927,
16352.600,-5.650,8.027,
16352.606,,,0.00
16352.650,-5.162,10.294,
16352.700,-4.582,11.535,
16352.750,-3.974,11.875,
16352.800,-3.377,11.708,
16352.850,-2.804,11.519,
16352.900,-2.240,11.661,
16352.950,-1.656,12.221,
16353.000,-1.027,12.964,
16353.050,-0.350,13.357,
16353.100,0.344,12.750,
16353.150,0.980,10.697,
16353.200,1.467,7.205,
16353.250,1.736,2.691,
16353.300,1.750,-2.220,
16353.350,1.505,-6.864,
16353.400,1.032,-10.608,
16353.450,0.394,-12.985,
16353.500,-0.322,-13.896,
16353.550,-1.037,-13.713,
16353.598,,,1.00
16353.600,-1.706,-13.090,
16353.650,-2.336,-12.603,
16353.695,,,0.00
16353.700,-2.950,-12.477,
16353.750,-3.574,-12.524,
16353.800,-4.211,-12.273,
16353.850,-4.832,-11.205,
16353.900,-5.374,-9.037,
16353.950,-5.773,-5.854,
16354.000,-5.982,-2.053,
16354.050,-5.980,1.833,
16354.100,-5.782,5.273,
16354.150,-5.422,7.812,
16354.200,-4.957,9.153,
16354.250,-4.461,9.236,
16354.300,-3.998,8.273,
16354.350,-3.611,6.629,
16354.400,-3.325,4.655,
16354.450,-3.145,2.623,
16354.500,-3.068,0.702,
16354.550,-3.082,-1.031,
16354.600,-3.178,-2.555,
16354.650,-3.344,-3.864,
16354.688,,,1.00
16354.700,-3.572,-4.922,
16354.750,-3.847,-5.660,
16354.785,,,0.00
16354.800,-4.152,-5.964,
16354.850,-4.463,-5.718,
16354.900,-4.745,-4.854,
16354.950,-4.968,-3.419,
16355.000,-5.102,-1.592,
16355.050,-5.132,0.356,
16355.100,-5.060,2.121,
16355.150,-4.904,3.466,
16355.200,-4.694,4.236,
16355.250,-4.458,4.362,
16355.300,-4.235,3.869,
16355.350,-4.054,2.854,
16355.400,-3.936,1.456,
16355.450,-3.900,-0.178,
16355.500,-3.952,-1.890,
16355.550,-4.092,-3.498,
16355.600,-4.312,-4.786,
16355.650,-4.590,-5.513,
16355.700,-4.890,-5.472,
16355.750,-5.168,-4.571,
16355.774,,,1.00
16355.800,-5.375,-2.896,
16355.850,-5.476,-0.675,
16355.871,,,0.00
16355.900,-5.451,1.759,
16355.950,-5.295,4.074,
16356.000,-5.028,5.969,
16356.050,-4.676,7.241,
16356.100,-4.279,7.823,
16356.150,-3.872,7.796,
16356.200,-3.486,7.367,
16356.250,-3.131,6.749,
16356.300,-2.810,6.095,
16356.350,-2.523,5.477,
16356.400,-2.265,4.922,
16356.450,-2.033,4.424,
16356.500,-1.824,3.974,
16356.550,-1.637,3.571,
16356.600,-1.469,3.236,
16356.650,-1.316,3.011,
16356.700,-1.173,2.943,
16356.750,-1.029,3.068,
16356.800,-0.873,3.382,
16356.850,-0.696,3.843,
16356.862,,,1.00
16356.900,-0.492,4.388,
16356.950,-0.258,4.901,
16356.957,,,0.00
16357.000,0.005,5.231,
16357.050,0.278,5.210,
16357.100,0.542,4.718,
16357.150,0.768,3.723,
16357.200,0.930,2.288,
16357.250,1.007,0.560,
16357.300,0.990,-1.288,
16357.350,0.877,-3.079,
16357.400,0.674,-4.634,
16357.450,0.399,-5.812,
16357.500,0.077,-6.545,
16357.550,-0.270,-6.870,
16357.600,-0.620,-6.901,
16357.650,-0.964,-6.786,
16357.700,-1.299,-6.665,
16357.750,-1.627,-6.639,
16357.800,-1.957,-6.770,
16357.850,-2.298,-7.090,
16357.900,-2.659,-7.603,
16357.943,,,1.00
16357.950,-3.052,-8.257,
16358.000,-3.484,-8.901,
16358.039,,,0.00
16358.050,-3.951,-9.268,
16358.100,-4.431,-9.043,
16358.150,-4.885,-7.974,
16358.200,-5.262,-5.995,
16358.250,-5.512,-3.283,
16358.300,-5.603,-0.220,
16358.350,-5.529,2.738,
16358.400,-5.311,5.173,
16358.450,-4.983,6.770,
16358.500,-4.598,7.378,
16358.550,-4.211,7.037,
16358.600,-3.869,5.948,
16358.650,-3.600,4.356,
16358.700,-3.424,2.477,
16358.750,-3.349,0.476,
16358.800,-3.377,-1.513,
16358.850,-3.504,-3.382,
16358.900,-3.723,-5.027,
16358.950,-4.018,-6.288,
16359.000,-4.372,-6.953,
16359.028,,,1.00
16359.050,-4.742,-6.802,
16359.100,-5.085,-5.712,
16359.127,,,0.00
16359.150,-5.345,-3.770,
16359.200,-5.482,-1.241,
16359.250,-5.476,1.497,
16359.300,-5.327,4.063,
16359.350,-5.052,6.110,
16359.400,-4.687,7.398,
16359.450,-4.282,7.864,
16359.500,-3.877,7.629,
16359.550,-3.503,6.912,
16359.600,-3.178,5.917,
16359.650,-2.908,4.786,
16359.700,-2.697,3.592,
16359.750,-2.548,2.356,
16359.800,-2.460,1.089,
16359.850,-2.438,-0.194,
16359.900,-2.480,-1.461,
16359.950,-2.586,-2.686,
16360.000,-2.750,-3.869,
16360.050,-2.974,-4.995,
16360.100,-3.253,-6.032,
16360.117,,,1.00
16360.150,-3.581,-6.901,
16360.200,-3.952,-7.440,
16360.215,,,0.00
16360.250,-4.345,-7.440,
16360.300,-4.722,-6.723,
16360.350,-5.044,-5.236,
16360.400,-5.270,-3.110,
16360.450,-5.367,-0.634,
16360.500,-5.331,1.822,
16360.550,-5.173,3.911,
16360.600,-4.918,5.362,
16360.650,-4.607,6.016,
16360.700,-4.288,5.859,
16360.750,-3.998,5.011,
16360.800,-3.770,3.644,
16360.850,-3.622,1.937,
16360.900,-3.570,0.047,
16360.950,-3.616,-1.895,
16361.000,-3.762,-3.744,
16361.050,-3.999,-5.330,
16361.100,-4.310,-6.425,
16361.150,-4.667,-6.786,
16361.200,-5.022,-6.220,
16361.209,,,1.00
16361.250,-5.323,-4.691,
16361.300,-5.520,-2.382,
16361.308,,,0.00
16361.350,-5.576,0.367,
16361.400,-5.484,3.152,
16361.450,-5.250,5.587,
16361.500,-4.901,7.367,
16361.550,-4.483,8.336,
16361.600,-4.040,8.535,
16361.650,-3.610,8.168,
16361.700,-3.214,7.493,
16361.750,-2.859,6.728,
16361.800,-2.543,6.000,
16361.850,-2.262,5.362,
16361.900,-2.011,4.817,
16361.950,-1.783,4.356,
16362.000,-1.577,3.964,
16362.050,-1.389,3.649,
16362.100,-1.216,3.456,
16362.150,-1.049,3.419,
16362.200,-0.880,3.566,
16362.250,-0.699,3.875,
16362.295,,,1.00
16362.300,-0.496,4.283,
16362.350,-0.270,4.681,
16362.390,,,0.00
16362.400,-0.024,4.938,
16362.450,0.232,4.917,
16362.500,0.482,4.503,
16362.550,0.699,3.644,
16362.600,0.861,2.377,
16362.650,0.947,0.822,
16362.700,0.947,-0.864,
16362.750,0.859,-2.503,
16362.800,0.690,-3.932,
16362.850,0.454,-5.037,
16362.900,0.173,-5.765,
16362.950,-0.135,-6.126,
16363.000,-0.451,-6.194,
16363.050,-0.760,-6.084,
16363.100,-1.060,-5.922,
16363.150,-1.351,-5.801,
16363.200,-1.637,-5.775,
16363.250,-1.924,-5.870,
16363.300,-2.220,-6.095,
16363.350,-2.529,-6.451,
16363.381,,,1.00
16363.400,-2.860,-6.917,
16363.450,-3.219,-7.430,
16363.478,,,0.00
16363.500,-3.605,-7.859,
16363.550,-4.013,-8.011,
16363.600,-4.423,-7.650,
16363.650,-4.803,-6.613,
16363.700,-5.110,-4.890,
16363.750,-5.311,-2.655,
16363.800,-5.383,-0.215,
16363.850,-5.327,2.073,
16363.900,-5.158,3.875,
16363.950,-4.913,4.969,
16364.000,-4.634,5.257,
16364.050,-4.361,4.775,
16364.100,-4.134,3.655,
16364.150,-3.980,2.105,
16364.200,-3.918,0.351,
16364.250,-3.946,-1.403,
16364.300,-4.064,-2.964,
16364.350,-4.255,-4.157,
16364.400,-4.497,-4.796,
16364.450,-4.760,-4.749,
16364.466,,,1.00
16364.500,-4.998,-3.958,
16364.550,-5.179,-2.503,
16364.565,,,0.00
16364.600,-5.265,-0.592,
16364.650,-5.243,1.497,
16364.700,-5.111,3.466,
16364.750,-4.884,5.058,
16364.800,-4.585,6.084,
16364.850,-4.252,6.493,
16364.900,-3.918,6.346,
16364.950,-3.603,5.770,
16365.000,-3.330,4.906,
16365.050,-3.109,3.859,
16365.100,-2.941,2.686,
16365.150,-2.835,1.393,
16365.200,-2.798,-0.026,
16365.250,-2.834,-1.566,
16365.300,-2.950,-3.220,
16365.350,-3.153,-4.943,
16365.400,-3.445,-6.629,
16365.450,-3.822,-8.079,
16365.500,-4.269,-8.980,
16365.550,-4.752,-8.980,
16365.561,,,1.00
16365.600,-5.209,-7.838,
16365.650,-5.576,-5.566,
16365.660,,,0.00
16365.700,-5.796,-2.440,
16365.750,-5.834,1.089,
16365.800,-5.683,4.508,
16365.850,-5.363,7.351,
16365.900,-4.915,9.278,
16365.950,-4.397,10.174,
16366.000,-3.866,10.184,
16366.050,-3.360,9.645,
16366.100,-2.897,8.917,
16366.150,-2.472,8.257,
16366.200,-2.078,7.786,
16366.250,-1.701,7.498,
16366.300,-1.332,7.315,
16366.350,-0.969,7.121,
16366.400,-0.616,6.791,
16366.450,-0.281,6.226,
16366.500,0.017,5.362,
16366.550,0.265,4.210,
16366.600,0.446,2.848,
16366.650,0.553,1.419,
16366.654,,,1.00
16366.700,0.584,0.089,
16366.750,0.553,-0.995,
16366.750,,,0.00
16366.800,0.473,-1.738,
16366.850,0.366,-2.115,
16366.900,0.250,-2.147,
16366.950,0.141,-1.895,
16367.000,0.053,-1.445,
16367.050,-0.006,-0.906,
16367.100,-0.036,-0.393,
16367.150,-0.041,-0.005,
16367.200,-0.030,0.178,
16367.250,-0.014,0.120,
16367.300,-0.009,-0.173,
16367.350,-0.025,-0.660,
16367.400,-0.071,-1.262,
16367.450,-0.151,-1.885,
16367.500,-0.262,-2.419,
16367.550,-0.399,-2.759,
16367.600,-0.548,-2.817,
16367.650,-0.693,-2.550,
16367.700,-0.814,-1.969,
16367.744,,,1.00
16367.750,-0.898,-1.126,
16367.800,-0.933,-0.079,
16367.841,,,0.00
16367.850,-0.911,1.126,
16367.900,-0.825,2.435,
16367.950,-0.669,3.780,
16368.000,-0.445,5.021,
16368.050,-0.157,5.953,
16368.100,0.170,6.341,
16368.150,0.503,5.995,
16368.200,0.798,4.833,
16368.250,1.013,2.922,
16368.300,1.109,0.487,
16368.350,1.068,-2.162,
16368.400,0.889,-4.707,
16368.450,0.584,-6.864,
16368.500,0.181,-8.409,
16368.550,-0.283,-9.262,
16368.600,-0.767,-9.530,
16368.650,-1.247,-9.467,
16368.700,-1.714,-9.362,
16368.750,-2.176,-9.435,
16368.800,-2.647,-9.776,
16368.833,,,1.00
16368.850,-3.145,-10.304,
16368.900,-3.677,-10.791,
16368.931,,,0.00
16368.950,-4.236,-10.839,
16369.000,-4.793,-10.032,
16369.050,-5.281,-8.137,
16369.100,-5.642,-5.231,
16369.150,-5.828,-1.691,
16369.200,-5.815,1.974,
16369.250,-5.616,5.246,
16369.300,-5.262,7.681,
16369.350,-4.807,9.006,
16369.400,-4.320,9.189,
16369.450,-3.856,8.435,
16369.500,-3.456,7.074,
16369.550,-3.140,5.404,
16369.600,-2.914,3.639,
16369.650,-2.777,1.901,
16369.700,-2.727,0.251,
16369.750,-2.757,-1.278,
16369.800,-2.859,-2.681,
16369.850,-3.028,-3.964,
16369.900,-3.259,-5.100,
16369.923,,,1.00
16369.950,-3.545,-6.032,
16370.000,-3.872,-6.650,
16370.021,,,0.00
16370.050,-4.225,-6.802,
16370.100,-4.574,-6.336,
16370.150,-4.884,-5.178,
16370.200,-5.115,-3.409,
16370.250,-5.239,-1.257,
16370.300,-5.242,0.958,
16370.350,-5.133,2.911,
16370.400,-4.932,4.341,
16370.450,-4.675,5.089,
16370.500,-4.398,5.105,
16370.550,-4.141,4.456,
16370.600,-3.935,3.267,
16370.650,-3.801,1.702,
16370.700,-3.757,-0.079,
16370.750,-3.808,-1.916,
16370.800,-3.952,-3.644,
16370.850,-4.181,-5.068,
16370.900,-4.477,-5.948,
16370.950,-4.803,-6.053,
16371.000,-5.115,-5.262,
16371.015,,,1.00
16371.050,-5.360,-3.623,
16371.100,-5.499,-1.351,
16371.114,,,0.00
16371.150,-5.506,1.230,
16371.200,-5.374,3.754,
16371.250,-5.116,5.875,
16371.300,-4.763,7.346,
16371.350,-4.354,8.069,
16371.400,-3.932,8.126,
16371.450,-3.526,7.723,
16371.500,-3.153,7.090,
16371.550,-2.816,6.398,
16371.600,-2.515,5.739,
16371.650,-2.245,5.147,
16371.700,-2.003,4.629,
16371.750,-1.784,4.184,
16371.800,-1.587,3.807,
16371.850,-1.406,3.503,
16371.900,-1.239,3.314,
16371.950,-1.081,3.278,
16372.000,-0.917,3.409,
16372.050,-0.745,3.702,
16372.100,-0.553,4.110,
16372.104,,,1.00
16372.150,-0.335,4.545,
16372.200,,,0.00
16372.200,-0.094,4.869,
16372.250,0.160,4.943,
16372.300,0.413,4.655,
16372.350,0.641,3.932,
16372.400,0.822,2.780,
16372.450,0.931,1.293,
16372.500,0.957,-0.372,
16372.550,0.894,-2.042,
16372.600,0.748,-3.566,
16372.650,0.528,-4.807,
16372.700,0.253,-5.676,
16372.750,-0.053,-6.152,
16372.800,-0.374,-6.304,
16372.850,-0.691,-6.247,
16372.900,-1.001,-6.105,
16372.950,-1.301,-5.980,
16373.000,-1.596,-5.927,
16373.050,-1.890,-5.990,
16373.100,-2.190,-6.194,
16373.150,-2.504,-6.550,
16373.189,,,1.00
16373.200,-2.840,-7.037,
16373.250,-3.204,-7.587,
16373.286,,,0.00
16373.300,-3.600,-8.053,
16373.350,-4.020,-8.221,
16373.400,-4.441,-7.849,
16373.450,-4.830,-6.770,
16373.500,-5.144,-4.969,
16373.550,-5.347,-2.623,
16373.600,-5.415,-0.073,
16373.650,-5.347,2.304,
16373.700,-5.166,4.168,
16373.750,-4.904,5.288,
16373.800,-4.607,5.571,
16373.850,-4.320,5.058,
16373.900,-4.079,3.906,
16373.950,-3.914,2.314,
16374.000,-3.841,0.503,
16374.050,-3.864,-1.325,
16374.100,-3.979,-2.990,
16374.150,-4.174,-4.314,
16374.200,-4.428,-5.110,
16374.250,-4.709,-5.205,
16374.276,,,1.00
16374.300,-4.976,-4.513,
16374.350,-5.187,-3.089,
16374.375,,,0.00
16374.400,-5.305,-1.126,
16374.450,-5.308,1.079,
16374.500,-5.193,3.210,
16374.550,-4.975,4.985,
16374.600,-4.675,6.205,
16374.650,-4.331,6.775,
16374.700,-3.976,6.728,
16374.750,-3.641,6.210,
16374.800,-3.346,5.388,
16374.850,-3.098,4.388,
16374.900,-2.903,3.267,
16374.950,-2.768,2.047,
16375.000,-2.695,0.728,
16375.050,-2.691,-0.696,
16375.100,-2.761,-2.225,
16375.150,-2.911,-3.828,
16375.200,-3.143,-5.445,
16375.250,-3.457,-6.974,
16375.300,-3.848,-8.215,
16375.350,-4.298,-8.870,
16375.365,,,1.00
16375.400,-4.767,-8.613,
16375.450,-5.199,-7.262,
16375.462,,,0.00
16375.500,-5.531,-4.880,
16375.550,-5.713,-1.785,
16375.600,-5.718,1.576,
16375.650,-5.548,4.723,
16375.700,-5.223,7.231,
16375.750,-4.791,8.817,
16375.800,-4.306,9.404,
16375.850,-3.820,9.158,
16375.900,-3.373,8.383,
16375.950,-2.977,7.388,
16376.000,-2.634,6.383,
16376.050,-2.342,5.451,
16376.100,-2.092,4.618,
16376.150,-1.883,3.890,
16376.200,-1.707,3.288,
16376.250,-1.560,2.864,
16376.300,-1.429,2.670,
16376.350,-1.302,2.749,
16376.400,-1.164,3.100,
16376.450,-1.001,3.691,
16376.454,,,1.00
16376.500,-0.801,4.461,
16376.550,,,0.00
16376.550,-0.558,5.299,
16376.600,-0.269,6.037,
16376.650,0.057,6.456,
16376.700,0.396,6.341,
16376.750,0.715,5.550,
16376.800,0.975,4.079,
16376.850,1.142,2.058,
16376.900,1.192,-0.278,
16376.950,1.115,-2.655,
16377.000,0.919,-4.817,
16377.050,0.619,-6.555,
16377.100,0.243,-7.744,
16377.150,-0.176,-8.357,
16377.200,-0.609,-8.514,
16377.250,-1.035,-8.446,
16377.300,-1.451,-8.399,
16377.350,-1.868,-8.556,
16377.400,-2.297,-9.006,
16377.450,-2.757,-9.744,
16377.500,-3.264,-10.629,
16377.541,,,1.00
16377.550,-3.823,-11.346,
16377.600,-4.419,-11.435,
16377.639,,,0.00
16377.650,-5.006,-10.451,
16377.700,-5.512,-8.194,
16377.750,-5.865,-4.838,
16377.800,-6.018,-0.853,
16377.850,-5.952,3.189,
16377.900,-5.682,6.739,
16377.950,-5.245,9.341,
16378.000,-4.703,10.734,
16378.050,-4.128,10.948,
16378.100,-3.578,10.294,
16378.150,-3.085,9.210,
16378.200,-2.658,8.058,
16378.250,-2.286,7.042,
16378.300,-1.960,6.236,
16378.350,-1.670,5.639,
16378.400,-1.403,5.241,
16378.450,-1.151,5.027,
16378.500,-0.906,4.985,
16378.550,-0.658,5.079,
16378.600,-0.401,5.215,
16378.631,,,1.00
16378.650,-0.134,5.267,
16378.700,0.134,5.110,
16378.728,,,0.00
16378.750,0.388,4.644,
16378.800,0.611,3.828,
16378.850,0.782,2.681,
16378.900,0.888,1.293,
16378.950,0.916,-0.204,
16379.000,0.866,-1.670,
16379.050,0.743,-2.964,
16379.100,0.559,-3.979,
16379.150,0.333,-4.655,
16379.200,0.082,-4.985,
16379.250,-0.176,-5.027,
16379.300,-0.427,-4.880,
16379.350,-0.666,-4.660,
16379.400,-0.892,-4.440,
16379.450,-1.109,-4.257,
16379.500,-1.316,-4.121,
16379.550,-1.519,-4.021,
16379.600,-1.718,-3.943,
16379.650,-1.913,-3.854,
16379.700,-2.105,-3.744,
16379.719,,,1.00
16379.750,-2.289,-3.608,
16379.800,-2.466,-3.461,
16379.817,,,0.00
16379.850,-2.634,-3.341,
16379.900,-2.798,-3.272,
16379.950,-2.959,-3.278,
16380.000,-3.123,-3.351,
16380.050,-3.292,-3.503,
16380.100,-3.470,-3.733,
16380.150,-3.663,-4.042,
16380.200,-3.872,-4.409,
16380.250,-4.103,-4.775,
16380.300,-4.353,-5.063,
16380.350,-4.615,-5.157,
16380.400,-4.879,-4.969,
16380.450,-5.124,-4.435,
16380.500,-5.334,-3.550,
16380.550,-5.490,-2.346,
16380.600,-5.578,-0.874,
16380.650,-5.584,0.759,
16380.700,-5.503,2.419,
16380.750,-5.338,3.943,
16380.800,-5.099,5.168,
16380.811,,,1.00
16380.850,-4.805,5.974,
16380.900,-4.485,6.330,
16380.910,,,0.00
16380.950,-4.159,6.299,
16381.000,-3.845,6.006,
16381.050,-3.555,5.576,
16381.100,-3.288,5.131,
16381.150,-3.044,4.754,
16381.200,-2.816,4.477,
16381.250,-2.600,4.314,
16381.300,-2.389,4.257,
16381.350,-2.177,4.278,
16381.400,-1.962,4.330,
16381.450,-1.744,4.372,
16381.500,-1.524,4.383,
16381.550,-1.304,4.341,
16381.600,-1.087,4.241,
16381.650,-0.878,4.089,
16381.700,-0.677,3.896,
16381.750,-0.487,3.676,
16381.800,-0.309,3.440,
16381.850,-0.143,3.199,
16381.899,,,1.00
16381.900,0.011,2.943,
16381.950,0.152,2.639,
16381.996,,,0.00
16382.000,0.278,2.262,
16382.050,0.382,1.812,
16382.100,0.460,1.304,
16382.150,0.514,0.759,
16382.200,0.537,0.194,
16382.250,0.533,-0.372,
16382.300,0.500,-0.927,
16382.350,0.440,-1.466,
16382.400,0.352,-1.979,
16382.450,0.240,-2.450,
16382.500,0.105,-2.864,
16382.550,-0.049,-3.210,
16382.600,-0.218,-3.477,
16382.650,-0.399,-3.665,
16382.700,-0.587,-3.765,
16382.750,-0.779,-3.754,
16382.800,-0.968,-3.608,
16382.850,-1.145,-3.304,
16382.900,-1.304,-2.843,
16382.950,-1.434,-2.231,
16382.987,,,1.00
16383.000,-1.532,-1.477,
16383.050,-1.587,-0.576,
16383.083,,,0.00
16383.100,-1.594,0.476,
16383.150,-1.544,1.686,
16383.200,-1.431,3.053,
16383.250,-1.244,4.534,
16383.300,-0.979,6.042,
16383.350,-0.636,7.388,
16383.400,-0.226,8.289,
16383.450,0.220,8.414,
16383.500,0.652,7.503,
16383.550,1.010,5.513,
16383.600,1.235,2.644,
16383.650,1.291,-0.728,
16383.700,1.164,-4.147,
16383.750,0.862,-7.173,
16383.800,0.419,-9.430,
16383.850,-0.116,-10.723,
16383.900,-0.686,-11.137,
16383.950,-1.249,-10.996,
16384.000,-1.789,-10.723,
16384.050,-2.312,-10.650,
16384.077,,,1.00
16384.100,-2.840,-10.886,
16384.150,-3.393,-11.284,
16384.173,,,0.00
16384.200,-3.974,-11.472,
16384.250,-4.563,-10.990,
16384.300,-5.111,-9.477,
16384.350,-5.553,-6.859,
16384.400,-5.828,-3.403,
16384.450,-5.905,0.398,
16384.500,-5.781,4.000,
16384.550,-5.481,6.906,
16384.600,-5.052,8.749,
16384.650,-4.562,9.388,
16384.700,-4.075,8.938,
16384.750,-3.641,7.702,
16384.800,-3.291,6.016,
16384.850,-3.035,4.157,
16384.900,-2.876,2.299,
16384.950,-2.809,0.539,
16385.000,-2.827,-1.068,
16385.050,-2.922,-2.513,
16385.100,-3.083,-3.801,
16385.150,-3.307,-4.932,
16385.169,,,1.00
16385.200,-3.583,-5.854,
16385.250,-3.902,-6.461,
16385.266,,,0.00
16385.300,-4.244,-6.597,
16385.350,-4.584,-6.116,
16385.400,-4.880,-4.964,
16385.450,-5.100,-3.231,
16385.500,-5.217,-1.141,
16385.550,-5.217,1.005,
16385.600,-5.107,2.896,
16385.650,-4.909,4.262,
16385.700,-4.656,4.948,
16385.750,-4.389,4.911,
16385.800,-4.142,4.220,
16385.850,-3.949,3.005,
16385.900,-3.830,1.424,
16385.950,-3.800,-0.351,
16386.000,-3.864,-2.157,
16386.050,-4.020,-3.822,
16386.100,-4.257,-5.147,
16386.150,-4.554,-5.890,
16386.200,-4.874,-5.833,
16386.250,-5.169,-4.880,
16386.258,,,1.00
16386.300,-5.391,-3.110,
16386.350,-5.501,-0.770,
16386.357,,,0.00
16386.400,-5.476,1.796,
16386.450,-5.316,4.220,
16386.500,-5.038,6.184,
16386.550,-4.673,7.477,
16386.600,-4.263,8.037,
16386.650,-3.847,7.969,
16386.700,-3.453,7.487,
16386.750,-3.093,6.817,
16386.800,-2.771,6.116,
16386.850,-2.483,5.472,
16386.900,-2.227,4.917,
16386.950,-1.995,4.435,
16387.000,-1.784,4.000,
16387.050,-1.596,3.602,
16387.100,-1.426,3.278,
16387.150,-1.272,3.079,
16387.200,-1.125,3.053,
16387.250,-0.974,3.220,
16387.300,-0.809,3.566,
16387.350,-0.622,4.042,
16387.350,,,1.00
16387.400,-0.407,4.561,
16387.447,,,0.00
16387.450,-0.163,5.000,
16387.500,0.101,5.210,
16387.550,0.371,5.032,
16387.600,0.622,4.372,
16387.650,0.825,3.220,
16387.700,0.958,1.676,
16387.750,1.001,-0.094,
16387.800,0.949,-1.901,
16387.850,0.806,-3.560,
16387.900,0.583,-4.927,
16387.950,0.298,-5.901,
16388.000,-0.022,-6.456,
16388.050,-0.360,-6.644,
16388.100,-0.696,-6.592,
16388.150,-1.021,-6.446,
16388.200,-1.338,-6.336,
16388.250,-1.651,-6.341,
16388.300,-1.967,-6.498,
16388.350,-2.295,-6.828,
16388.400,-2.644,-7.325,
16388.442,,,1.00
16388.450,-3.022,-7.943,
16388.500,-3.437,-8.556,
16388.539,,,0.00
16388.550,-3.885,-8.943,
16388.600,-4.348,-8.812,
16388.650,-4.794,-7.906,
16388.700,-5.171,-6.126,
16388.750,-5.433,-3.613,
16388.800,-5.546,-0.712,
16388.850,-5.503,2.152,
16388.900,-5.316,4.566,
16388.950,-5.019,6.215,
16389.000,-4.661,6.932,
16389.050,-4.293,6.728,
16389.100,-3.962,5.760,
16389.150,-3.699,4.246,
16389.200,-3.526,2.409,
16389.250,-3.454,0.424,
16389.300,-3.484,-1.560,
16389.350,-3.614,-3.430,
16389.400,-3.834,-5.047,
16389.450,-4.133,-6.231,
16389.500,-4.480,-6.760,
16389.531,,,1.00
16389.550,-4.838,-6.440,
16389.600,-5.157,-5.205,
16389.629,,,0.00
16389.650,-5.388,-3.163,
16389.700,-5.492,-0.592,
16389.750,-5.452,2.126,
16389.800,-5.270,4.597,
16389.850,-4.972,6.493,
16389.900,-4.593,7.613,
16389.950,-4.181,7.943,
16390.000,-3.776,7.624,
16390.050,-3.405,6.885,
16390.100,-3.082,5.922,
16390.150,-2.810,4.859,
16390.200,-2.595,3.759,
16390.250,-2.435,2.655,
16390.300,-2.329,1.560,
